Date,SPGCCLP Index,SPGCHUP Index,SPGCNGP Index,SPGCGOP Index,SPGCHOP Index,SPGCGCP Index,SPGCSIP Index,SPGCCNP Index,SPGCWHP Index,SPGCKCP Index,SPGCSBP Index,SPGCILP Index,SPGCIKP Index,SPGCIAP Index,SPGCICP Index,SPGCIZP Index
1991-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
